FID,FlightIdx,ACID,ACT_DATE,DEP,ARR,Elap_Time,DT,ClustID,D40A100ACT,D40A100ACH,Efficiency,YEAR,MONTH,DAY,Hour,MedianID
20130218122764,481933,UAL1634,18-FEB-13 00:00:00,IAH,BOS,2013-02-18 19:05:00,11040.0,0,1293.80323881,1256.88833205,0.0293700767297,2013,2,18,19,-2
20130218140163,469381,UAL773,18-FEB-13 00:00:00,IAH,BOS,2013-02-18 16:43:00,11040.0,0,1303.03404759,1256.05087217,0.0374054717481,2013,2,18,16,-2
20130218146353,1564,UAL660,18-FEB-13 00:00:00,IAH,BOS,2013-02-19 00:10:00,11220.0,1,1342.69520436,1264.18678079,0.0621019178199,2013,2,19,0,-2
20130219154321,30633,UAL1454,19-FEB-13 00:00:00,IAH,BOS,2013-02-19 13:35:00,11100.0,2,1280.62328898,1248.65011249,0.0256061935788,2013,2,19,13,-2
20130219173451,42735,UAL773,19-FEB-13 00:00:00,IAH,BOS,2013-02-19 16:22:00,11040.0,2,1295.56746604,1248.52224341,0.0376807244619,2013,2,19,16,-2
20130219185261,8530,UAL920,19-FEB-13 00:00:00,IAH,BOS,2013-02-19 01:45:00,11520.0,-1,1362.92580654,1268.00519895,0.0748582164091,2013,2,19,1,-2
20130219208371,55969,UAL1634,19-FEB-13 00:00:00,IAH,BOS,2013-02-19 19:12:00,11460.0,2,1294.6338621,1247.78880836,0.0375424538389,2013,2,19,19,-2
20130219213997,78145,UAL1683,19-FEB-13 00:00:00,IAH,BOS,2013-02-19 23:28:00,10560.0,2,1280.82150808,1249.29700671,0.0252337924459,2013,2,19,23,-2
20130220247265,155317,UAL660,20-FEB-13 00:00:00,IAH,BOS,2013-02-20 23:20:00,10740.0,2,1280.927789,1248.50748529,0.0259672481653,2013,2,20,23,-2
20130220252794,108293,UAL1454,20-FEB-13 00:00:00,IAH,BOS,2013-02-20 13:27:00,11220.0,2,1282.60140267,1248.73215931,0.0271229047045,2013,2,20,13,-2
20130220254060,85686,UAL920,20-FEB-13 00:00:00,IAH,BOS,2013-02-20 01:30:00,10560.0,2,1284.41224732,1251.46514186,0.0263268263388,2013,2,20,1,-2
20130220282666,135224,UAL1634,20-FEB-13 00:00:00,IAH,BOS,2013-02-20 19:11:00,10860.0,2,1281.17264636,1248.41431733,0.0262399498165,2013,2,20,19,-2
20130221325277,163908,UAL1102,21-FEB-13 00:00:00,IAH,BOS,2013-02-21 01:30:00,10860.0,2,1279.96760234,1248.57832977,0.0251400106995,2013,2,21,1,-2
20130221348331,187707,UAL834,21-FEB-13 00:00:00,IAH,BOS,2013-02-21 14:03:00,11100.0,1,1351.30947485,1253.70166087,0.0778556948832,2013,2,21,14,-2
20130221349246,234906,UAL660,21-FEB-13 00:00:00,IAH,BOS,2013-02-22 00:32:00,10560.0,0,1305.90172362,1257.45022559,0.0385315434734,2013,2,22,0,-2
20130221361384,199345,UAL773,21-FEB-13 00:00:00,IAH,BOS,2013-02-21 16:11:00,10980.0,-1,1313.93618878,1251.39334524,0.0499785649157,2013,2,21,16,-2
20130222426867,279964,UAL773,22-FEB-13 00:00:00,IAH,BOS,2013-02-22 16:05:00,10380.0,0,1303.94474826,1255.86148992,0.0382870712442,2013,2,22,16,-2
20130222439811,267568,UAL834,22-FEB-13 00:00:00,IAH,BOS,2013-02-22 13:29:00,10980.0,1,1333.78783269,1255.30184153,0.062523600753,2013,2,22,13,-2
20130222454755,294274,UAL1634,22-FEB-13 00:00:00,IAH,BOS,2013-02-22 19:05:00,10140.0,0,1307.31199417,1257.23990967,0.0398269925335,2013,2,22,19,-2
20130223492980,396358,UAL1683,23-FEB-13 00:00:00,IAH,BOS,2013-02-24 00:05:00,9540.0,2,1268.23559734,1248.4997392,0.0158076590005,2013,2,24,0,-2
20130223500303,349168,UAL1090,23-FEB-13 00:00:00,IAH,BOS,2013-02-23 13:25:00,10440.0,2,1281.34651577,1249.13299426,0.0257887043725,2013,2,23,13,-2
20130223514183,321339,UAL660,23-FEB-13 00:00:00,IAH,BOS,2013-02-23 00:21:00,9900.0,0,1307.19573016,1256.54865549,0.040306497046,2013,2,23,0,-2
20130223531139,360660,UAL1733,23-FEB-13 00:00:00,IAH,BOS,2013-02-23 16:18:00,10020.0,2,1281.80012776,1248.59562241,0.0265934821109,2013,2,23,16,-2
20130223533839,378190,UAL1634,23-FEB-13 00:00:00,IAH,BOS,2013-02-23 22:27:00,9840.0,2,1284.05055145,1248.4997392,0.0284748255315,2013,2,23,22,-2
20130224558532,456451,UAL543,24-FEB-13 00:00:00,IAH,BOS,2013-02-25 00:20:00,11340.0,0,1280.19771974,1254.6265384,0.0203815084044,2013,2,25,0,-2
20130224589124,427065,UAL773,24-FEB-13 00:00:00,IAH,BOS,2013-02-24 16:41:00,11340.0,0,1311.58910648,1257.23990967,0.0432289783327,2013,2,24,16,-2
20130224595224,444257,UAL1271,24-FEB-13 00:00:00,IAH,BOS,2013-02-24 21:20:00,11940.0,0,1302.35916899,1258.61837801,0.0347530210485,2013,2,24,21,-2
20130225612360,30098,UAL6102,25-FEB-13 00:00:00,IAH,BOS,2013-02-25 01:32:00,10740.0,2,1281.96101101,1249.50939898,0.0259714829357,2013,2,25,1,-2
20130225628747,5076,UAL1634,25-FEB-13 00:00:00,IAH,BOS,2013-02-25 19:13:00,10380.0,2,1292.76260464,1249.36878942,0.0347325910365,2013,2,25,19,-2
20130225632335,482629,UAL834,25-FEB-13 00:00:00,IAH,BOS,2013-02-25 13:42:00,10380.0,2,1282.24985081,1248.03286188,0.0274167371501,2013,2,25,13,-2
20130225649390,492331,UAL773,25-FEB-13 00:00:00,IAH,BOS,2013-02-25 16:20:00,10320.0,2,1275.2444555,1248.75153881,0.0212155227603,2013,2,25,16,-2
20130225662532,24673,UAL543,25-FEB-13 00:00:00,IAH,BOS,2013-02-25 23:31:00,12060.0,-1,1422.01114648,1270.83642326,0.118956870027,2013,2,25,23,-2
20130226671885,78997,UAL1634,26-FEB-13 00:00:00,IAH,BOS,2013-02-26 19:21:00,10560.0,1,1321.35599989,1255.13782908,0.0527576886593,2013,2,26,19,-2
20130226691678,54492,UAL1454,26-FEB-13 00:00:00,IAH,BOS,2013-02-26 13:34:00,11220.0,2,1281.40449788,1247.95828937,0.0268007422975,2013,2,26,13,-2
20130226703101,32658,UAL404,26-FEB-13 00:00:00,IAH,BOS,2013-02-26 01:39:00,11220.0,-1,1358.89952737,1269.78177973,0.070183514255,2013,2,26,1,-2
20130226719225,99555,UAL543,26-FEB-13 00:00:00,IAH,BOS,2013-02-27 00:45:00,10140.0,1,1325.75362246,1252.79220198,0.0582390442461,2013,2,27,0,-2
20130227748148,107281,UAL404T,27-FEB-13 00:00:00,IAH,BOS,2013-02-27 01:35:00,10080.0,1,1322.32537429,1256.94907672,0.052011890361,2013,2,27,1,-2
20130227787467,130250,UAL1454,27-FEB-13 00:00:00,IAH,BOS,2013-02-27 13:30:00,11280.0,1,1323.6552269,1252.49363033,0.0568159349044,2013,2,27,13,-2
20130227815989,155653,UAL1634,27-FEB-13 00:00:00,IAH,BOS,2013-02-27 19:16:00,10860.0,2,1280.35016093,1248.4997392,0.0255109558501,2013,2,27,19,-2
20130227821567,175774,UAL682,27-FEB-13 00:00:00,IAH,BOS,2013-02-28 00:41:00,10080.0,1,1327.97171853,1252.79220198,0.0600095661801,2013,2,28,0,-2
20130228871539,184194,UAL1102,28-FEB-13 00:00:00,IAH,BOS,2013-02-28 02:16:00,10140.0,1,1327.14387133,1256.89847521,0.0558878839499,2013,2,28,2,-2
20130228878653,220282,UAL975,28-FEB-13 00:00:00,IAH,BOS,2013-02-28 16:11:00,10380.0,1,1326.56899004,1253.07862021,0.0586478522923,2013,2,28,16,-2
20130228908164,235246,UAL693,28-FEB-13 00:00:00,IAH,BOS,2013-02-28 19:22:00,10500.0,1,1326.75176589,1248.50748529,0.0626702534941,2013,2,28,19,-2
20130301931952,267111,UAL404,01-MAR-13 00:00:00,IAH,BOS,2013-03-01 01:36:00,10380.0,1,1326.36366102,1252.01885421,0.0593799418875,2013,3,1,1,-2
20130301939401,321208,UAL677T,01-MAR-13 00:00:00,IAH,BOS,2013-03-01 19:22:00,10560.0,1,1329.17923162,1252.91387811,0.0608703876928,2013,3,1,19,-2
20130301949709,342902,UAL2,01-MAR-13 00:00:00,IAH,BOS,2013-03-01 23:10:00,10440.0,1,1321.7405757,1255.08856576,0.0531054236049,2013,3,1,23,-2
20130301956123,308059,UAL550,01-MAR-13 00:00:00,IAH,BOS,2013-03-01 16:47:00,10080.0,1,1330.23674029,1255.08856576,0.0598747981479,2013,3,1,16,-2
20130301992111,293012,UAL496,01-MAR-13 00:00:00,IAH,BOS,2013-03-01 13:43:00,10560.0,1,1328.94328099,1253.35294606,0.0603104936783,2013,3,1,13,-2
20130302033938,377862,UAL1124,02-MAR-13 00:00:00,IAH,BOS,2013-03-02 13:26:00,11280.0,1,1332.62890217,1254.60045722,0.0621938598001,2013,3,2,13,-2
20130302036917,425275,UAL415,02-MAR-13 00:00:00,IAH,BOS,2013-03-02 23:18:00,11400.0,1,1338.06045838,1255.33959099,0.0658952111309,2013,3,2,23,-2
20130302058075,391693,UAL763,02-MAR-13 00:00:00,IAH,BOS,2013-03-02 16:39:00,10980.0,1,1331.62228535,1252.79220198,0.0629235105768,2013,3,2,16,-2
20130302997388,352796,UAL1102,02-MAR-13 00:00:00,IAH,BOS,2013-03-02 01:41:00,10680.0,1,1329.34856842,1255.13782908,0.0591255698133,2013,3,2,1,-2
20130303070325,433468,UAL1498,03-MAR-13 00:00:00,IAH,BOS,2013-03-03 01:49:00,10860.0,1,1317.93059843,1255.36457017,0.0498389310552,2013,3,3,1,-2
20130303076143,463415,UAL1295,03-MAR-13 00:00:00,IAH,BOS,2013-03-03 17:08:00,12900.0,1,1325.22472222,1252.2890988,0.0582418416775,2013,3,3,17,-2
20130303120611,471847,UAL1634,03-MAR-13 00:00:00,IAH,BOS,2013-03-03 19:14:00,12720.0,2,1280.96672514,1248.65011249,0.0258812395339,2013,3,3,19,-2
20130303122463,489429,UAL2,03-MAR-13 00:00:00,IAH,BOS,2013-03-03 23:12:00,12780.0,2,1280.6209887,1247.69385951,0.0263903913124,2013,3,3,23,-2
20130304141828,498158,UAL1112,04-MAR-13 00:00:00,IAH,BOS,2013-03-04 01:54:00,12300.0,2,1283.06940356,1250.22807591,0.0262682691909,2013,3,4,1,-2
20130304161645,16840,UAL496,04-MAR-13 00:00:00,IAH,BOS,2013-03-04 14:32:00,11520.0,1,1307.2264967,1253.54177345,0.0428264333837,2013,3,4,14,-2
20130304172807,28356,UAL550,04-MAR-13 00:00:00,IAH,BOS,2013-03-04 17:05:00,11400.0,2,1278.88218716,1247.87694547,0.0248463935509,2013,3,4,17,-2
20130304186594,39091,UAL677,04-MAR-13 00:00:00,IAH,BOS,2013-03-04 19:10:00,11880.0,0,1303.3978288,1256.54865549,0.037284010533,2013,3,4,19,-2
20130304203325,58228,UAL2,04-MAR-13 00:00:00,IAH,BOS,2013-03-04 23:10:00,11340.0,2,1283.09208291,1248.57832977,0.0276424412528,2013,3,4,23,-2
20130305221526,67515,UAL1102,05-MAR-13 00:00:00,IAH,BOS,2013-03-05 01:46:00,10920.0,2,1283.10875996,1248.03286188,0.0281049475148,2013,3,5,1,-2
20130305243179,135428,UAL2,05-MAR-13 00:00:00,IAH,BOS,2013-03-05 23:07:00,11220.0,2,1280.8114575,1248.57832977,0.0258158634933,2013,3,5,23,-2
20130305251158,89808,UAL1279,05-MAR-13 00:00:00,IAH,BOS,2013-03-05 13:37:00,11700.0,1,1337.54386873,1254.29904434,0.0663676056857,2013,3,5,13,-2
20130305265865,115520,UAL1634,05-MAR-13 00:00:00,IAH,BOS,2013-03-05 19:19:00,11940.0,1,1335.93724653,1255.08856576,0.0644167136732,2013,3,5,19,-2
20130306288915,221819,UAL6102,06-MAR-13 00:00:00,IAH,BOS,2013-03-06 01:31:00,10740.0,1,1315.8040116,1256.01963496,0.0475982818885,2013,3,6,1,-2
20130306316527,167985,UAL1153,06-MAR-13 00:00:00,IAH,BOS,2013-03-06 13:34:00,11880.0,1,1326.97627315,1253.00002964,0.0590392990841,2013,3,6,13,-2
20130306340243,264722,N664CP,06-MAR-13 00:00:00,IAH,BOS,2013-03-06 20:55:00,12240.0,0,1307.20029018,1257.77797998,0.0392933498458,2013,3,6,20,-2
20130306350413,214334,UAL2,06-MAR-13 00:00:00,IAH,BOS,2013-03-06 23:04:00,12000.0,2,1292.46587323,1248.57832977,0.0351500121484,2013,3,6,23,-2
20130306353268,194801,UAL1634,06-MAR-13 00:00:00,IAH,BOS,2013-03-06 19:13:00,13440.0,-1,1281.18785603,1248.50748529,0.0261755505035,2013,3,6,19,-2
20130307372009,274383,UAL677,07-MAR-13 00:00:00,IAH,BOS,2013-03-07 19:42:00,14100.0,-1,1328.08468801,1251.48148236,0.0612100192694,2013,3,7,19,-2
20130307372362,263417,UAL550,07-MAR-13 00:00:00,IAH,BOS,2013-03-07 16:44:00,11940.0,0,1310.77766037,1256.05087217,0.0435705188418,2013,3,7,16,-2
20130307373399,248251,UAL496,07-MAR-13 00:00:00,IAH,BOS,2013-03-07 13:27:00,12480.0,1,1332.5729429,1254.02571244,0.0626360605549,2013,3,7,13,-2
20130307394518,294597,UAL2,07-MAR-13 00:00:00,IAH,BOS,2013-03-07 23:16:00,11880.0,2,1279.09068641,1249.29700671,0.023848355948,2013,3,7,23,-2
20130307414339,224532,UAL1102,07-MAR-13 00:00:00,IAH,BOS,2013-03-07 01:41:00,11880.0,2,1281.15400889,1249.36878942,0.0254410224924,2013,3,7,1,-2
20130308452972,358258,UAL677,08-MAR-13 00:00:00,IAH,BOS,2013-03-08 20:35:00,12060.0,0,1307.74262966,1257.1055157,0.040280718946,2013,3,8,20,-2
20130308499042,304970,UAL1102,08-MAR-13 00:00:00,IAH,BOS,2013-03-08 01:31:00,12360.0,2,1282.76500263,1248.41431733,0.0275154528674,2013,3,8,1,-2
20130308529029,329937,UAL496,08-MAR-13 00:00:00,IAH,BOS,2013-03-08 13:26:00,13560.0,1,1332.69921911,1255.33959099,0.0616244629569,2013,3,8,13,-2
20130308530927,346138,UAL550,08-MAR-13 00:00:00,IAH,BOS,2013-03-08 16:57:00,13500.0,-1,1278.76081711,1248.50748529,0.0242315982686,2013,3,8,16,-2
20130308532455,379673,UAL2,08-MAR-13 00:00:00,IAH,BOS,2013-03-09 00:45:00,12360.0,0,1305.00470474,1257.19382568,0.0380298392254,2013,3,9,0,-2
20130309546081,430201,UAL763,09-MAR-13 00:00:00,IAH,BOS,2013-03-09 16:41:00,11220.0,2,1283.22956446,1249.29700671,0.0271613215789,2013,3,9,16,-2
20130309570510,414864,UAL1124,09-MAR-13 00:00:00,IAH,BOS,2013-03-09 13:35:00,12120.0,0,1305.08713644,1256.92616452,0.0383164686107,2013,3,9,13,-2
20130309587968,444894,UAL677,09-MAR-13 00:00:00,IAH,BOS,2013-03-09 19:37:00,12000.0,0,1314.41704494,1258.76908248,0.0442082374206,2013,3,9,19,-2
20130309593110,390299,UAL1102,09-MAR-13 00:00:00,IAH,BOS,2013-03-09 01:47:00,12180.0,0,1299.59020962,1256.05087217,0.0346636735916,2013,3,9,1,-2
20130309603126,464101,UAL415,09-MAR-13 00:00:00,IAH,BOS,2013-03-09 23:13:00,11880.0,1,1326.5329483,1252.53315232,0.0590801096553,2013,3,9,23,-2
20130310613566,9372,UAL1634,10-MAR-13 00:00:00,IAH,BOS,2013-03-10 18:13:00,11400.0,0,1308.45752263,1256.84891701,0.0410619008523,2013,3,10,18,-2
20130310626636,468376,UAL1498,10-MAR-13 00:00:00,IAH,BOS,2013-03-10 02:25:00,11760.0,0,1300.51391332,1256.54865549,0.0349889020552,2013,3,10,2,-2
20130310646197,8,UAL1295,10-MAR-13 00:00:00,IAH,BOS,2013-03-10 16:11:00,11880.0,0,1314.11169166,1256.54865549,0.0458104315505,2013,3,10,16,-2
20130310673038,29926,UAL2,10-MAR-13 00:00:00,IAH,BOS,2013-03-10 23:13:00,10740.0,0,1311.00704795,1256.05087217,0.0437531448752,2013,3,10,23,-2
20130311679077,103256,UAL2,11-MAR-13 00:00:00,IAH,BOS,2013-03-11 22:05:00,10500.0,2,1266.4499926,1249.29700671,0.0137301104556,2013,3,11,22,-2
20130311679205,41967,UAL1102,11-MAR-13 00:00:00,IAH,BOS,2013-03-11 01:29:00,11700.0,1,1324.05571051,1257.22517431,0.0531571730901,2013,3,11,1,-2
20130311711528,61523,UAL496,11-MAR-13 00:00:00,IAH,BOS,2013-03-11 12:38:00,11340.0,1,1337.86340613,1255.08856576,0.0659513938958,2013,3,11,12,-2
20130311731690,73261,UAL550,11-MAR-13 00:00:00,IAH,BOS,2013-03-11 16:06:00,11100.0,1,1335.36359664,1254.60045722,0.0643735931652,2013,3,11,16,-2
20130311740819,84361,UAL677,11-MAR-13 00:00:00,IAH,BOS,2013-03-11 18:22:00,11400.0,1,1330.19298622,1254.51232011,0.0603267619571,2013,3,11,18,-2
20130312795378,135243,UAL1279,12-MAR-13 00:00:00,IAH,BOS,2013-03-12 12:25:00,10860.0,1,1314.31968894,1254.02571244,0.0480803351193,2013,3,12,12,-2
20130312802250,112940,UAL1102,12-MAR-13 00:00:00,IAH,BOS,2013-03-12 00:36:00,11160.0,2,1289.97768202,1248.57832977,0.0331571926707,2013,3,12,0,-2
20130312819598,161212,UAL1634,12-MAR-13 00:00:00,IAH,BOS,2013-03-12 18:08:00,12660.0,-1,1310.64182084,1253.0761519,0.0459394816911,2013,3,12,18,-2
20130313842880,261702,UAL2,13-MAR-13 00:00:00,IAH,BOS,2013-03-13 21:58:00,10920.0,1,1317.53726191,1253.86567331,0.050780231051,2013,3,13,21,-2
20130313845996,241312,UAL1634,13-MAR-13 00:00:00,IAH,BOS,2013-03-13 18:13:00,11040.0,1,1333.96109511,1253.70166087,0.0640179691429,2013,3,13,18,-2
20130313880276,191466,UAL1102,13-MAR-13 00:00:00,IAH,BOS,2013-03-13 00:42:00,10740.0,1,1321.70741983,1256.39944208,0.0519802664355,2013,3,13,0,-2
20130313898783,214947,UAL1153,13-MAR-13 00:00:00,IAH,BOS,2013-03-13 12:28:00,10800.0,1,1325.16924038,1252.86398469,0.0577119755782,2013,3,13,12,-2
20130314930338,312951,UAL550,14-MAR-13 00:00:00,IAH,BOS,2013-03-14 15:43:00,11880.0,1,1328.3413168,1252.91460777,0.0602009973901,2013,3,14,15,-2
20130314939485,272312,UAL1102,14-MAR-13 00:00:00,IAH,BOS,2013-03-14 00:27:00,10920.0,1,1322.1858937,1254.51232011,0.0539441283278,2013,3,14,0,-2
20130314952026,347795,UAL2,14-MAR-13 00:00:00,IAH,BOS,2013-03-14 22:06:00,11700.0,1,1318.74682637,1252.18286666,0.0531583377141,2013,3,14,22,-2
20130314964968,297140,UAL496,14-MAR-13 00:00:00,IAH,BOS,2013-03-14 12:25:00,11520.0,1,1327.86743114,1251.79224602,0.0607730119386,2013,3,14,12,-2
20130314986392,326263,UAL677,14-MAR-13 00:00:00,IAH,BOS,2013-03-14 18:04:00,11820.0,1,1325.95234782,1252.18286666,0.0589127060645,2013,3,14,18,-2
20130315010675,359160,UAL1102,15-MAR-13 00:00:00,IAH,BOS,2013-03-15 00:35:00,11400.0,1,1313.32625941,1257.10749597,0.0447207288328,2013,3,15,0,-2
20130315036157,437038,UAL2,15-MAR-13 00:00:00,IAH,BOS,2013-03-15 22:06:00,12300.0,0,1303.7818451,1256.05087217,0.0380008278162,2013,3,15,22,-2
20130315069402,401919,UAL550,15-MAR-13 00:00:00,IAH,BOS,2013-03-15 15:43:00,12180.0,0,1305.69613181,1256.05087217,0.0395248797095,2013,3,15,15,-2
20130315070039,414291,UAL677,15-MAR-13 00:00:00,IAH,BOS,2013-03-15 18:09:00,11580.0,0,1308.58504239,1256.92616452,0.0410993734822,2013,3,15,18,-2
20130315074569,385296,UAL496,15-MAR-13 00:00:00,IAH,BOS,2013-03-15 12:24:00,12720.0,0,1306.45043633,1259.11616132,0.0375932550602,2013,3,15,12,-2
20130316121290,473955,UAL1124,16-MAR-13 00:00:00,IAH,BOS,2013-03-16 12:32:00,11220.0,2,1283.02997218,1248.50748529,0.0276510051341,2013,3,16,12,-2
20130316128130,3281,UAL677,16-MAR-13 00:00:00,IAH,BOS,2013-03-16 18:29:00,11220.0,0,1304.33205037,1257.94800891,0.0368727810186,2013,3,16,18,-2
20130316142484,448384,UAL1102,16-MAR-13 00:00:00,IAH,BOS,2013-03-16 00:41:00,11700.0,0,1309.01739889,1256.16521078,0.0420742332798,2013,3,16,0,-2
20130316146497,488106,UAL763,16-MAR-13 00:00:00,IAH,BOS,2013-03-16 15:32:00,10740.0,2,1291.89431407,1248.11688004,0.0350747872487,2013,3,16,15,-2
20130316161721,21384,UAL415,16-MAR-13 00:00:00,IAH,BOS,2013-03-17 00:45:00,10860.0,1,1293.2427351,1255.63542101,0.0299508228704,2013,3,17,0,-2
20130317171062,30421,UAL1498,17-MAR-13 00:00:00,IAH,BOS,2013-03-17 00:36:00,11220.0,2,1291.74669516,1250.10944778,0.0333068816063,2013,3,17,0,-2
20130317212158,69998,UAL1634,17-MAR-13 00:00:00,IAH,BOS,2013-03-17 18:08:00,10620.0,0,1308.07038252,1256.35927324,0.0411594918653,2013,3,17,18,-2
20130318230841,96705,UAL1103,18-MAR-13 00:00:00,IAH,BOS,2013-03-18 00:31:00,10680.0,0,1311.95787474,1258.61837801,0.0423794040034,2013,3,18,0,-2
20130318280440,139415,UAL677,18-MAR-13 00:00:00,IAH,BOS,2013-03-18 18:47:00,10800.0,0,1299.28912709,1256.05087217,0.0344239679075,2013,3,18,18,-2
20130318286109,128623,UAL550,18-MAR-13 00:00:00,IAH,BOS,2013-03-18 15:42:00,11280.0,0,1318.93322338,1256.05087217,0.0500635385061,2013,3,18,15,-2
20130318302959,158339,UAL2,18-MAR-13 00:00:00,IAH,BOS,2013-03-18 22:08:00,10860.0,1,1322.92206362,1254.02571244,0.0549401423784,2013,3,18,22,-2
20130319336715,190710,UAL1279,19-MAR-13 00:00:00,IAH,BOS,2013-03-19 12:24:00,12600.0,-1,1294.09579719,1247.78880836,0.037111239113,2013,3,19,12,-2
20130319337065,311580,UAL5002,19-MAR-13 00:00:00,IAH,BOS,2013-03-19 22:00:00,10920.0,2,1286.15176051,1247.78880836,0.0307447477472,2013,3,19,22,-2
20130319348099,167070,UAL1102,19-MAR-13 00:00:00,IAH,BOS,2013-03-19 00:45:00,11280.0,2,1280.76377607,1248.57832977,0.0257776749145,2013,3,19,0,-2
20130319372317,215210,UAL1634,19-MAR-13 00:00:00,IAH,BOS,2013-03-19 18:08:00,10800.0,2,1281.41913116,1248.4997392,0.0263671596583,2013,3,19,18,-2
20130320386817,243976,UAL1102,20-MAR-13 00:00:00,IAH,BOS,2013-03-20 00:39:00,10560.0,2,1277.14713092,1248.57832977,0.0228810643804,2013,3,20,0,-2
20130320422665,294923,UAL1634,20-MAR-13 00:00:00,IAH,BOS,2013-03-20 18:21:00,10920.0,1,1322.41972245,1253.0761519,0.0553386723111,2013,3,20,18,-2
20130320462553,267783,UAL1153,20-MAR-13 00:00:00,IAH,BOS,2013-03-20 12:53:00,11400.0,1,1326.22905562,1254.92455331,0.0568197523329,2013,3,20,12,-2
20130320468413,315681,UAL2,20-MAR-13 00:00:00,IAH,BOS,2013-03-20 22:13:00,11040.0,1,1321.77263338,1252.49363033,0.0553128585818,2013,3,20,22,-2
20130321483615,326931,UAL1102,21-MAR-13 00:00:00,IAH,BOS,2013-03-21 00:47:00,10740.0,1,1315.71562544,1257.05612657,0.0466641843837,2013,3,21,0,-2
20130321504135,367551,UAL550,21-MAR-13 00:00:00,IAH,BOS,2013-03-21 15:46:00,11160.0,1,1325.41997947,1252.25464937,0.0584268783803,2013,3,21,15,-2
20130321509186,351099,UAL496,21-MAR-13 00:00:00,IAH,BOS,2013-03-21 12:23:00,10980.0,1,1328.80046454,1252.32961788,0.0610628747974,2013,3,21,12,-2
20130321532343,379686,UAL677,21-MAR-13 00:00:00,IAH,BOS,2013-03-21 18:10:00,11220.0,1,1328.7888103,1251.63739876,0.0616403853163,2013,3,21,18,-2
20130322567451,465093,UAL677,22-MAR-13 00:00:00,IAH,BOS,2013-03-22 18:10:00,11280.0,2,1291.1574319,1248.65011249,0.0340426184954,2013,3,22,18,-2
20130322580932,491506,UAL6102,22-MAR-13 00:00:00,IAH,BOS,2013-03-22 01:22:00,10620.0,2,1270.89035696,1250.07722663,0.016649475634,2013,3,22,1,-2
20130322612733,452939,UAL550,22-MAR-13 00:00:00,IAH,BOS,2013-03-22 16:29:00,11280.0,1,1328.5571475,1253.35294606,0.060002413272,2013,3,22,16,-2
20130322616338,437166,UAL496,22-MAR-13 00:00:00,IAH,BOS,2013-03-22 12:35:00,11340.0,1,1334.97694795,1255.30184153,0.0634708751232,2013,3,22,12,-2
20130322642271,487138,UAL2,22-MAR-13 00:00:00,IAH,BOS,2013-03-22 22:06:00,11040.0,2,1285.12310644,1248.65011249,0.0292099392645,2013,3,22,22,-2
20130323646357,497868,UAL1102,23-MAR-13 00:00:00,IAH,BOS,2013-03-23 00:42:00,11100.0,2,1290.55079496,1255.14711254,0.0282067990777,2013,3,23,0,-2
20130323698590,52800,UAL677,23-MAR-13 00:00:00,IAH,BOS,2013-03-23 18:36:00,11400.0,1,1337.89287693,1253.68704513,0.0671665485644,2013,3,23,18,-2
20130323708936,71858,UAL415,23-MAR-13 00:00:00,IAH,BOS,2013-03-23 22:37:00,10440.0,-1,1309.31617963,1252.56541304,0.0453076270535,2013,3,23,22,-2
20130324730241,80075,UAL1498,24-MAR-13 00:00:00,IAH,BOS,2013-03-24 00:45:00,10320.0,2,1278.27267709,1249.47416841,0.0230485026435,2013,3,24,0,-2
20130324759101,112827,UAL1295,24-MAR-13 00:00:00,IAH,BOS,2013-03-24 16:14:00,11040.0,1,1331.18938838,1252.46847579,0.0628526099509,2013,3,24,16,-2
20130324767462,121630,UAL1634,24-MAR-13 00:00:00,IAH,BOS,2013-03-24 18:23:00,10800.0,1,1329.22034152,1252.62818953,0.0611451607299,2013,3,24,18,-2
20130325787147,181330,UAL550,25-MAR-13 00:00:00,IAH,BOS,2013-03-25 16:29:00,10380.0,1,1327.02096949,1252.18286666,0.0597661131019,2013,3,25,16,-2
20130325814110,169078,UAL496,25-MAR-13 00:00:00,IAH,BOS,2013-03-25 12:45:00,10320.0,1,1330.41534722,1255.08856576,0.0600171043879,2013,3,25,12,-2
20130325819995,149120,UAL1102,25-MAR-13 00:00:00,IAH,BOS,2013-03-25 00:44:00,10320.0,1,1323.47952382,1256.02095097,0.0537081589239,2013,3,25,0,-2
20130325852160,211610,UAL2,25-MAR-13 00:00:00,IAH,BOS,2013-03-25 22:16:00,10620.0,1,1325.91357322,1253.00002964,0.0581911746647,2013,3,25,22,-2
20130326899768,244402,UAL1279,26-MAR-13 00:00:00,IAH,BOS,2013-03-26 12:23:00,10980.0,1,1332.96827994,1252.91460777,0.0638939570811,2013,3,26,12,-2
20130326907455,220915,UAL1102,26-MAR-13 00:00:00,IAH,BOS,2013-03-26 00:56:00,10920.0,1,1329.25934693,1253.07862021,0.0607948499709,2013,3,26,0,-2
20130326909203,288600,UAL2,26-MAR-13 00:00:00,IAH,BOS,2013-03-26 22:12:00,11100.0,1,1321.11253296,1252.71361141,0.054600605378,2013,3,26,22,-2
20130326910160,269428,UAL1634,26-MAR-13 00:00:00,IAH,BOS,2013-03-26 18:13:00,11700.0,1,1327.29625898,1253.61526241,0.0587748081727,2013,3,26,18,-2
